"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"MesureProtection","MesureProtection.telecommunicationMesureProtection","MesureProtection.telecommunicationMesureProtection","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Telecommunication {[]} {[]}
","Adresse(s) de télécommunication (numéro de téléphone, adresse email, URL, etc.) de la mesure de protection.","Adresse(s) de télécommunication (numéro de téléphone, adresse email, URL, etc.) de la mesure de protection.","","","","","","","","","",,,,,"",,,,"MesureProtection.telecommunicationMesureProtection",0,*,"",""
"MesureProtection","MesureProtection.EntiteGeographique","MesureProtection.EntiteGeographique","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/EntiteGeographique {[]} {[]}
","Lien vers la classe EntiteGeographique","Lien vers la classe EntiteGeographique","","","","","","","","","",,,,,"",,,,"MesureProtection.EntiteGeographique",0,1,"",""
"MesureProtection","MesureProtection.PersonnePhysique","MesureProtection.PersonnePhysique","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/PersonnePhysique {[]} {[]}
","Lien vers la classe PersonnePhysique","Lien vers la classe PersonnePhysique","","","","","","","","","",,,,,"",,,,"MesureProtection.PersonnePhysique",0,*,"",""
"NoteLiaison","NoteLiaison","NoteLiaison","","","",0,*,"","","","null {[]} {[]}
","Les notes de liaison permet d’assurer un suivi « terrain » de la personne prise en charge et de garder en temps réel, une vue précise de la situation de cette personne prise en charge.Les notes peuvent concerner, par exemple, des symptômes observés, des résultats d’analyses, des avis et observations, etc.Les notes sont créées automatiquement ou manuellement, par des professionnels, des dispositifs médicaux, des logiciels métier, une personne tierce en contact direct ou indirect avec la personne prise en charge, ou bien par la personne prise en charge elle-même. Note : les logiciels métier et systèmes ne sont pas représentés dans le MOS.","Les notes de liaison permet d’assurer un suivi « terrain » de la personne prise en charge et de garder en temps réel, une vue précise de la situation de cette personne prise en charge.Les notes peuvent concerner, par exemple, des symptômes observés, des résultats d’analyses, des avis et observations, etc.Les notes sont créées automatiquement ou manuellement, par des professionnels, des dispositifs médicaux, des logiciels métier, une personne tierce en contact direct ou indirect avec la personne prise en charge, ou bien par la personne prise en charge elle-même. Note : les logiciels métier et systèmes ne sont pas représentés dans le MOS.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"NoteLiaison","NoteLiaison.idNote","NoteLiaison.idNote","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant de la note dans le cahier de liaison.","Identifiant de la note dans le cahier de liaison.","","","","","","","","","",,,,,"",,,,"NoteLiaison.idNote",0,1,"",""
"NoteLiaison","NoteLiaison.typeNote","NoteLiaison.typeNote","","","",0,1,"","","","Coding {[]} {[]}
","Type de la note: dépôt de document, sortie d’hôpital, etc.","Type de la note: dépôt de document, sortie d’hôpital, etc.","","","","","","","","","",,,,,"",,,,"NoteLiaison.typeNote",0,1,"",""
"NoteLiaison","NoteLiaison.restrictionAudience","NoteLiaison.restrictionAudience","","","",0,1,"","","","Coding {[]} {[]}
","Le type d’audience autorisé à accéder à la note (professionnels de santé, personnes tierces, etc.)","Le type d’audience autorisé à accéder à la note (professionnels de santé, personnes tierces, etc.)","","","","","","","","","",,,,,"",,,,"NoteLiaison.restrictionAudience",0,1,"",""
"NoteLiaison","NoteLiaison.dateHeureCreation","NoteLiaison.dateHeureCreation","","","",0,1,"","","","dateTime {[]} {[]}
","Date à laquelle la note est déclarée.","Date à laquelle la note est déclarée.","","","","","","","","","",,,,,"",,,,"NoteLiaison.dateHeureCreation",0,1,"",""
"NoteLiaison","NoteLiaison.description","NoteLiaison.description","","","",0,1,"","","","string {[]} {[]}
","Il s’agit d’une description ou du titre de la note.","Il s’agit d’une description ou du titre de la note.","","","","","","","","","",,,,,"",,,,"NoteLiaison.description",0,1,"",""
"NoteLiaison","NoteLiaison.urgenceNote","NoteLiaison.urgenceNote","","","",0,1,"","","","boolean {[]} {[]}
","Indique l’urgence de la note afin d’identifier la façon dont elle sera prise en charge.","Indique l’urgence de la note afin d’identifier la façon dont elle sera prise en charge.","","","","","","","","","",,,,,"",,,,"NoteLiaison.urgenceNote",0,1,"",""
"NoteLiaison","NoteLiaison.Professionnel","NoteLiaison.Professionnel","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Professionnel {[]} {[]}
","Lien vers la classe Professionnel","Lien vers la classe Professionnel","","","","","","","","","",,,,,"",,,,"NoteLiaison.Professionnel",0,1,"",""
"NoteLiaison","NoteLiaison.PersonnePriseCharge","NoteLiaison.PersonnePriseCharge","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/PersonnePriseCharge {[]} {[]}
","Lien vers la classe PersonnePriseCharge","Lien vers la classe PersonnePriseCharge","","","","","","","","","",,,,,"",,,,"NoteLiaison.PersonnePriseCharge",1,1,"",""
"NoteLiaison","NoteLiaison.Document","NoteLiaison.Document","","","",1,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Document {[]} {[]}
","Lien vers la classe Document","Lien vers la classe Document","","","","","","","","","",,,,,"",,,,"NoteLiaison.Document",1,*,"",""
"NoteLiaison","NoteLiaison.EntiteGeographique","NoteLiaison.EntiteGeographique","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/EntiteGeographique {[]} {[]}
","Lien vers la classe EntiteGeographique","Lien vers la classe EntiteGeographique","","","","","","","","","",,,,,"",,,,"NoteLiaison.EntiteGeographique",0,1,"",""
"NoteLiaison","NoteLiaison.Contact","NoteLiaison.Contact","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Contact {[]} {[]}
","Lien vers la classe Contact","Lien vers la classe Contact","","","","","","","","","",,,,,"",,,,"NoteLiaison.Contact",0,1,"",""
"NoteLiaison","NoteLiaison.DispositifMedical","NoteLiaison.DispositifMedical","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/DispositifMedical {[]} {[]}
","Lien vers la classe DispositifMedical","Lien vers la classe DispositifMedical","","","","","","","","","",,,,,"",,,,"NoteLiaison.DispositifMedical",0,1,"",""
"Observation","Observation","Observation","","","",0,*,"","","","null {[]} {[]}
","Une mesure ou une déclaration constitue une observation effectuée sur une personne.","Une mesure ou une déclaration constitue une observation effectuée sur une personne.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"Observation","Observation.identifiant","Observation.identifiant","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant de l’observation.","Identifiant de l’observation.","","","","","","","","","",,,,,"",,,,"Observation.identifiant",0,1,"",""
"Observation","Observation.statut","Observation.statut","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Statut de l'observation. Par exemple observation finale ou amendée.http://hl7.org/fhir/observation-status","Statut de l'observation. Par exemple observation finale ou amendée.http://hl7.org/fhir/observation-status","","","","","","","","","",,,,,"",,,,"Observation.statut",0,1,"",""
"Observation","Observation.categorie","Observation.categorie","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Catégorie de l'observation. Par exemple, une constante ou un résultat de laboratoire.http://www.hl7.org/fhir/valueset-observation-category.html","Catégorie de l'observation. Par exemple, une constante ou un résultat de laboratoire.http://www.hl7.org/fhir/valueset-observation-category.html","","","","","","","","","",,,,,"",,,,"Observation.categorie",0,1,"",""
"Observation","Observation.datePertinence","Observation.datePertinence","","","",0,1,"","","","dateTime {[]} {[]}
","Date et heure à laquelle l'observation est pertinente : date de collecte, date de prélèvement, etc.","Date et heure à laquelle l'observation est pertinente : date de collecte, date de prélèvement, etc.","","","","","","","","","",,,,,"",,,,"Observation.datePertinence",0,1,"",""
"Observation","Observation.dateDisponibilite","Observation.dateDisponibilite","","","",0,1,"","","","dateTime {[]} {[]}
","Date à laquelle de l'observation est disponible pour consultation.","Date à laquelle de l'observation est disponible pour consultation.","","","","","","","","","",,,,,"",,,,"Observation.dateDisponibilite",0,1,"",""
"Observation","Observation.commentaire","Observation.commentaire","","","",0,1,"","","","string {[]} {[]}
","Commentaire relatif à l'observation.","Commentaire relatif à l'observation.","","","","","","","","","",,,,,"",,,,"Observation.commentaire",0,1,"",""
"Observation","Observation.partieAnatomie","Observation.partieAnatomie","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Partie de l’anatomie sur laquelle l’observation a été effectuée.","Partie de l’anatomie sur laquelle l’observation a été effectuée.","","","","","","","","","",,,,,"",,,,"Observation.partieAnatomie",0,1,"",""
"Observation","Observation.methode","Observation.methode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Procédé utilisé pour effectuer l'observation.","Procédé utilisé pour effectuer l'observation.","","","","","","","","","",,,,,"",,,,"Observation.methode",0,1,"",""
"Observation","Observation.raison","Observation.raison","","","",0,1,"","","","string {[]} {[]}
","Raison pour laquelle l'observation a été réalisée.Texte libre (ex. surpoids ou obésité, diabète, maladie du cœur et des vaisseaux, tabac, etc.)","Raison pour laquelle l'observation a été réalisée.Texte libre (ex. surpoids ou obésité, diabète, maladie du cœur et des vaisseaux, tabac, etc.)","","","","","","","","","",,,,,"",,,,"Observation.raison",0,1,"",""
"Observation","Observation.positionCorps","Observation.positionCorps","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Position du corps au moment de l'observation, par exemple debout, assis. A n'utiliser que lorsque la position du corps n'est pas pré-coordonnée dans le code d'observation.","Position du corps au moment de l'observation, par exemple debout, assis. A n'utiliser que lorsque la position du corps n'est pas pré-coordonnée dans le code d'observation.","","","","","","","","","",,,,,"",,,,"Observation.positionCorps",0,1,"",""
"Observation","Observation.momentMesure","Observation.momentMesure","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Moment de la mesure.","Moment de la mesure.","","","","","","","","","",,,,,"",,,,"Observation.momentMesure",0,1,"",""
"Observation","Observation.niveauEffort","Observation.niveauEffort","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Définit le niveau d'effort (au repos, à l'effort, après l'effort) lors de la mesure de la fréquence respiratoire.","Définit le niveau d'effort (au repos, à l'effort, après l'effort) lors de la mesure de la fréquence respiratoire.","","","","","","","","","",,,,,"",,,,"Observation.niveauEffort",0,1,"",""
"Observation","Observation.typeDiabete","Observation.typeDiabete","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type de diabète.","Type de diabète.","","","","","","","","","",,,,,"",,,,"Observation.typeDiabete",0,1,"",""
"Observation","Observation.nombreJours","Observation.nombreJours","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Nombre de jours. Utilisé pour les mesures du taux de glucose interstitiel et l’index de gestion de glycémie.","Nombre de jours. Utilisé pour les mesures du taux de glucose interstitiel et l’index de gestion de glycémie.","","","","","","","","","",,,,,"",,,,"Observation.nombreJours",0,1,"",""
"Observation","Observation.Professionnel","Observation.Professionnel","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/Professionnel {[]} {[]}
","Lien vers la classe Professionnel","Lien vers la classe Professionnel","","","","","","","","","",,,,,"",,,,"Observation.Professionnel",0,1,"",""
"Observation","Observation.PersonnePriseCharge","Observation.PersonnePriseCharge","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/PersonnePriseCharge {[]} {[]}
","Lien vers la classe PersonnePriseCharge","Lien vers la classe PersonnePriseCharge","","","","","","","","","",,,,,"",,,,"Observation.PersonnePriseCharge",1,1,"",""
"Observation","Observation.ResultatObservation","Observation.ResultatObservation","","","",1,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/ResultatObservation {[]} {[]}
","Lien vers la classe ResultatObservation","Lien vers la classe ResultatObservation","","","","","","","","","",,,,,"",,,,"Observation.ResultatObservation",1,*,"",""
"OffreOperationnelle","OffreOperationnelle","OffreOperationnelle","","","",0,*,"","","","null {[]} {[]}
","L'Offre opérationnelle correspond aux prestations que peut réaliser une structure et qui permettent de répondre au besoin de santé d'une personne.","L'Offre opérationnelle correspond aux prestations que peut réaliser une structure et qui permettent de répondre au besoin de santé d'une personne.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.familleActiviteOperationnelle","OffreOperationnelle.familleActiviteOperationnelle","","","",0,1,"","","","Coding {[]} {[]}
","Une famille d’activités opérationnelles est un regroupement cohérent d’activités délivrées dans le cadre d'une prestation, répondant à un besoin de la personne. Dans le secteur médico-social, la Famille d’activité correspond au niveau 4 des prestations de la nomenclature SERAFIN.","Une famille d’activités opérationnelles est un regroupement cohérent d’activités délivrées dans le cadre d'une prestation, répondant à un besoin de la personne. Dans le secteur médico-social, la Famille d’activité correspond au niveau 4 des prestations de la nomenclature SERAFIN.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/ig/mos/ValueSet/familleActiviteOperationnelle-vs","",,,,"OffreOperationnelle.familleActiviteOperationnelle",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.identifiantOffre","OffreOperationnelle.identifiantOffre","","","",0,1,"","","","Identifier {[]} {[]}
","Identifiant de l'offre, unique et persistant au niveau national, généré par une instance régionale du ROR ou par le ROR national.Format : Concaténation du code INSEE région et d’un identifiant généré, par le ROR régional ou le ROR national, séparé par le caractère ""slash"" (ex: 94/666).","Identifiant de l'offre, unique et persistant au niveau national, généré par une instance régionale du ROR ou par le ROR national.Format : Concaténation du code INSEE région et d’un identifiant généré, par le ROR régional ou le ROR national, séparé par le caractère ""slash"" (ex: 94/666).","","","","","","","","","",,,,,"",,,,"OffreOperationnelle.identifiantOffre",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.nomOffre","OffreOperationnelle.nomOffre","","","",0,1,"","","","string {[]} {[]}
","Dénomination sous laquelle l'offre est identifiée par le porteur d'offre et résultant de l'application de règles de bonnes pratiques pour être affichable auprès des professionnels comme du grand public.","Dénomination sous laquelle l'offre est identifiée par le porteur d'offre et résultant de l'application de règles de bonnes pratiques pour être affichable auprès des professionnels comme du grand public.","","","","","","","","","",,,,,"",,,,"OffreOperationnelle.nomOffre",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.typeOffre","OffreOperationnelle.typeOffre","","","",0,1,"","","","Coding {[]} {[]}
","Le type d'offre permet de distinguer les offres et de les classer en fonction de leur nature particulière, liée à un agrément, un personnel spécialement formé ou un environnement particulièrement adapté à l'état de santé des patients.","Le type d'offre permet de distinguer les offres et de les classer en fonction de leur nature particulière, liée à un agrément, un personnel spécialement formé ou un environnement particulièrement adapté à l'état de santé des patients.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R244-CategorieOrganisation/FHIR/TRE-R244-CategorieOrganisation?vs","",,,,"OffreOperationnelle.typeOffre",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.champActivite","OffreOperationnelle.champActivite","","","",0,1,"","","","Coding {[]} {[]}
","Un champ d’activité indique le domaine dans lequel s'inscrit l'offre.","Un champ d’activité indique le domaine dans lequel s'inscrit l'offre.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R227-ChampActivite/FHIR/TRE-R227-ChampActivite?vs","",,,,"OffreOperationnelle.champActivite",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.temporaliteAccueil","OffreOperationnelle.temporaliteAccueil","","","",0,1,"","","","Coding {[]} {[]}
","La temporalité d’accueil apporte une précision sur le mode de prise en charge. Elle indique si l'établissement médico-social accepte un accueil pour une durée limitée dans le temps, de 90 jours maximum par an.","La temporalité d’accueil apporte une précision sur le mode de prise en charge. Elle indique si l'établissement médico-social accepte un accueil pour une durée limitée dans le temps, de 90 jours maximum par an.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R240-TemporaliteAccueil/FHIR/TRE-R240-TemporaliteAccueil?vs","",,,,"OffreOperationnelle.temporaliteAccueil",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.modePriseEnCharge","OffreOperationnelle.modePriseEnCharge","","","",0,1,"","","","Coding {[]} {[]}
","Le mode de prise en charge caractérise l'hébergement ainsi que le niveau de technicité et d'intensité des soins.","Le mode de prise en charge caractérise l'hébergement ainsi que le niveau de technicité et d'intensité des soins.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R213-ModePriseEnCharge/FHIR/TRE-R213-ModePriseEnCharge?vs","",,,,"OffreOperationnelle.modePriseEnCharge",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.modaliteAccueil","OffreOperationnelle.modaliteAccueil","","","",0,*,"","","","Coding {[]} {[]}
","Une modalité d’accueil permet de préciser le mode de prise en charge géographiquement (ex. : sur le lieu de vie), technologiquement (ex. : téléconsultation) ou organisationnellement (ex. : accueil séquentiel).","Une modalité d’accueil permet de préciser le mode de prise en charge géographiquement (ex. : sur le lieu de vie), technologiquement (ex. : téléconsultation) ou organisationnellement (ex. : accueil séquentiel).","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R338-ModaliteAccueil/FHIR/TRE-R338-ModaliteAccueil?vs","",,,,"OffreOperationnelle.modaliteAccueil",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.modeGestion","OffreOperationnelle.modeGestion","","","",0,*,"","","","Coding {[]} {[]}
","Le mode de gestion indique le mode d’intervention des aides à domicile en fonction de la nature de la relation contractuelle (prestataire, mandataire).","Le mode de gestion indique le mode d’intervention des aides à domicile en fonction de la nature de la relation contractuelle (prestataire, mandataire).","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R236-ModeGestion/FHIR/TRE-R236-ModeGestion?vs","",,,,"OffreOperationnelle.modeGestion",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.uniteSensible","OffreOperationnelle.uniteSensible","","","",0,1,"","","","boolean {[]} {[]}
","L’indicateur permet de signaler que toutes les informations de description d'une offre sont confidentielles car elles présentent un risque d'utilisation à des fins malveillantes. Valeurs possibles :0 = L'offre ne revêt pas de caractère sensible et confidentiel1 = L'offre revêt un caractère sensible et confidentiel","L’indicateur permet de signaler que toutes les informations de description d'une offre sont confidentielles car elles présentent un risque d'utilisation à des fins malveillantes. Valeurs possibles :0 = L'offre ne revêt pas de caractère sensible et confidentiel1 = L'offre revêt un caractère sensible et confidentiel","","","","","","","","","",,,,,"",,,,"OffreOperationnelle.uniteSensible",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.acteSpecifique","OffreOperationnelle.acteSpecifique","","","",0,*,"","","","Coding {[]} {[]}
","Un acte spécifique est une action menée par un ou plusieurs acteur(s) de santé dans le cadre d’une activité. Cet acte peut correspondre à une technique spécialisée ou traduire une expertise discriminante dans le parcours de santé. Les actes réalisés habituellement par l'organisation ne sont pas des actes spécifiques.Les actes spécifiques décrits sont réalisés avec les ressources propres de l’organisation ou via des ressources mises à disposition dans le cadre d’une convention à la condition que ces ressources interviennent sur site dans la réalisation de la prestation.","Un acte spécifique est une action menée par un ou plusieurs acteur(s) de santé dans le cadre d’une activité. Cet acte peut correspondre à une technique spécialisée ou traduire une expertise discriminante dans le parcours de santé. Les actes réalisés habituellement par l'organisation ne sont pas des actes spécifiques.Les actes spécifiques décrits sont réalisés avec les ressources propres de l’organisation ou via des ressources mises à disposition dans le cadre d’une convention à la condition que ces ressources interviennent sur site dans la réalisation de la prestation.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R210-ActeSpecifique/FHIR/TRE-R210-ActeSpecifique?vs","",,,,"OffreOperationnelle.acteSpecifique",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.acteRealiseHorsCabinet","OffreOperationnelle.acteRealiseHorsCabinet","","","",0,*,"","","","Coding {[]} {[]}
","Ce champ est renseigné (à la place de l’attribut acteSpecifique) pour les actes spécifiques réalisés hors cabinet pour décrire l’offre de santé des médecins libéraux, au sein d’un établissement.La description des actes réalisés hors cabinet permet une orientation d'un patient vers un cabinet pour consultation préalable à la réalisation de cet acte spécifique.","Ce champ est renseigné (à la place de l’attribut acteSpecifique) pour les actes spécifiques réalisés hors cabinet pour décrire l’offre de santé des médecins libéraux, au sein d’un établissement.La description des actes réalisés hors cabinet permet une orientation d'un patient vers un cabinet pour consultation préalable à la réalisation de cet acte spécifique.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R210-ActeSpecifique/FHIR/TRE-R210-ActeSpecifique?vs","",,,,"OffreOperationnelle.acteRealiseHorsCabinet",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.specialisationPriseEnCharge","OffreOperationnelle.specialisationPriseEnCharge","","","",0,*,"","","","Coding {[]} {[]}
","Une spécialisation de prise en charge correspond à un regroupement de troubles, de pathologies ou de déficiences qui nécessitent la mobilisation d'expertises, de compétences et/ou d'équipements spécifiques pouvant être discriminants dans le choix d’orientation du patient.","Une spécialisation de prise en charge correspond à un regroupement de troubles, de pathologies ou de déficiences qui nécessitent la mobilisation d'expertises, de compétences et/ou d'équipements spécifiques pouvant être discriminants dans le choix d’orientation du patient.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R245-SpecialisationDePriseEnCharge/FHIR/TRE-R245-SpecialisationDePriseEnCharge?vs","",,,,"OffreOperationnelle.specialisationPriseEnCharge",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.habilitationAuxSoinsSansConsentement","OffreOperationnelle.habilitationAuxSoinsSansConsentement","","","",0,1,"","","","boolean {[]} {[]}
","Cet indicateur permet d'identifier les offres pour lesquelles un établissement est autorisé par le directeur général de l’ARS après avis du préfet, à prendre en charge des patients sans leur consentement.   Valeurs possibles :  0 = pas d'habilitation 1 = habilitation","Cet indicateur permet d'identifier les offres pour lesquelles un établissement est autorisé par le directeur général de l’ARS après avis du préfet, à prendre en charge des patients sans leur consentement.   Valeurs possibles :  0 = pas d'habilitation 1 = habilitation","","","","","","","","","",,,,,"",,,,"OffreOperationnelle.habilitationAuxSoinsSansConsentement",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.ouvertureAnnuelle","OffreOperationnelle.ouvertureAnnuelle","","","",0,1,"","","","Coding {[]} {[]}
","L’ouverture annuelle indique le nombre de jours maximum dans l’année au cours desquels l'offre peut être proposée par l'établissement.","L’ouverture annuelle indique le nombre de jours maximum dans l’année au cours desquels l'offre peut être proposée par l'établissement.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R238-OuvertureAnnuelle/FHIR/TRE-R238-OuvertureAnnuelle?vs","",,,,"OffreOperationnelle.ouvertureAnnuelle",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.zoneIntervention","OffreOperationnelle.zoneIntervention","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/mos/StructureDefinition/DivisionTerritoriale {[]} {[]}
","Correspond au périmètre géographique dans lequel habitent les personnes pouvant être prises en charge pour l'offre décrite. Cela inclus notamment les divisions territoriales dans lesquelles les professionnels se déplacent.","Correspond au périmètre géographique dans lequel habitent les personnes pouvant être prises en charge pour l'offre décrite. Cela inclus notamment les divisions territoriales dans lesquelles les professionnels se déplacent.","","","","","","","","","",,,,,"",,,,"OffreOperationnelle.zoneIntervention",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.secteurPsychiatrique","OffreOperationnelle.secteurPsychiatrique","","","",0,*,"","","","string {[]} {[]}
","Le secteur de psychiatrie (ou sectorisation) correspond à une aire géographique à laquelle sont rattachées des structures de relais et de soins qui prennent en charge des patients résidants sur ce secteur. Cet attribut est le libellé du secteur de psychiatrie.Des travaux sont actuellement en cours pour structurer cette donnée comme un Lieu.","Le secteur de psychiatrie (ou sectorisation) correspond à une aire géographique à laquelle sont rattachées des structures de relais et de soins qui prennent en charge des patients résidants sur ce secteur. Cet attribut est le libellé du secteur de psychiatrie.Des travaux sont actuellement en cours pour structurer cette donnée comme un Lieu.","","","","","","","","","",,,,,"",,,,"OffreOperationnelle.secteurPsychiatrique",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.professionRessource","OffreOperationnelle.professionRessource","","","",0,*,"","","","Coding {[]} {[]}
","La profession ressource traduit la mobilisation de métiers qui constituent un facteur différenciant dans la réalisation de l'offre.","La profession ressource traduit la mobilisation de métiers qui constituent un facteur différenciant dans la réalisation de l'offre.","","","","","","","","","",,"preferred","","https://interop.esante.gouv.fr/ig/mos/ValueSet/professionRessource-vs","",,,,"OffreOperationnelle.professionRessource",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.competenceSpecifique","OffreOperationnelle.competenceSpecifique","","","",0,*,"","","","Coding {[]} {[]}
","La compétence spécifique correspond à une capacité ou connaissance reconnue qui permet ou facilite l’accueil d’une personne. La compétence spécifique n’est ni une spécialité ordinale, ni une profession.","La compétence spécifique correspond à une capacité ou connaissance reconnue qui permet ou facilite l’accueil d’une personne. La compétence spécifique n’est ni une spécialité ordinale, ni une profession.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R243-CompetenceSpecifique/FHIR/TRE-R243-CompetenceSpecifique?vs","",,,,"OffreOperationnelle.competenceSpecifique",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.niveauExpertise","OffreOperationnelle.niveauExpertise","","","",0,*,"","","","Coding {[]} {[]}
","Le niveau d'expertise atteste du niveau de ressources humaines et matérielles engagées dans la réalisation de l'offre et défini dans un cahier des charges officiel.","Le niveau d'expertise atteste du niveau de ressources humaines et matérielles engagées dans la réalisation de l'offre et défini dans un cahier des charges officiel.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R344-NiveauExpertise/FHIR/TRE-R344-NiveauExpertise?vs","",,,,"OffreOperationnelle.niveauExpertise",0,*,"",""
"OffreOperationnelle","OffreOperationnelle.typeFermeture","OffreOperationnelle.typeFermeture","","","",0,1,"","","","Coding {[]} {[]}
","Le type de fermeture indique la temporalité d'arrêt de réalisation de l'offre.","Le type de fermeture indique la temporalité d'arrêt de réalisation de l'offre.","","","","","","","","","",,"preferred","","https://mos.esante.gouv.fr/NOS/TRE_R286-TypeFermeture/FHIR/TRE-R286-TypeFermeture?vs","",,,,"OffreOperationnelle.typeFermeture",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.dateFermeture","OffreOperationnelle.dateFermeture","","","",0,1,"","","","date {[]} {[]}
","La date de fermeture d'une offre correspond à la date effective à partir de laquelle l'offre n'est plus assurée. Cette date de fermeture est caractérisée par un type de fermeture. Lorsqu'il s'agit d'une fermeture temporaire, la date est remise à nulle lorsque l'offre est ouverte de nouveau.","La date de fermeture d'une offre correspond à la date effective à partir de laquelle l'offre n'est plus assurée. Cette date de fermeture est caractérisée par un type de fermeture. Lorsqu'il s'agit d'une fermeture temporaire, la date est remise à nulle lorsque l'offre est ouverte de nouveau.","","","","","","","","","",,,,,"",,,,"OffreOperationnelle.dateFermeture",0,1,"",""
"OffreOperationnelle","OffreOperationnelle.datePrevisionnelleReouverture","OffreOperationnelle.datePrevisionnelleReouverture","","","",0,1,"","","","date {[]} {[]}
","La date de réouverture correspond à la date prévisionnelle à partir de laquelle l'offre sera de nouveau assurée. Elle s'applique lors d'une période de fermeture temporaire.","La date de réouverture correspond à la date prévisionnelle à partir de laquelle l'offre sera de nouveau assurée. Elle s'applique lors d'une période de fermeture temporaire.","","","","","","","","","",,,,,"",,,,"OffreOperationnelle.datePrevisionnelleReouverture",0,1,"",""
